com.samsung.shealth.tracker.pedometer_step_count,2,,,,,,,,,
duration,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.end_time
14300,0,19,25:00.0,25:13.5,25:00.3,19,0.92584884,13.239998,0.76000005,26:00.0
19335,0,35,26:00.0,26:34.4,26:14.8,35,1.3539681,26.18,1.38,27:00.0
41238,0,61,33:00.0,35:02.1,35:02.1,61,1.0555556,43.53,2.43,34:00.0
60000,0,106,34:00.0,35:05.4,35:05.4,106,1.3,78,4.24,35:00.0
60000,0,111,35:00.0,40:12.2,40:12.2,111,1.3758334,82.55,4.44,36:00.0
60000,0,113,36:00.0,40:12.3,40:12.3,113,1.4071667,84.43,4.52,37:00.0
60000,0,111,37:00.0,40:12.6,40:12.6,111,1.3811667,82.87,4.44,38:00.0
31993,0,55,38:00.0,40:12.7,40:12.7,55,1.2777778,40.88,2.19,39:00.0
16097,0,26,39:00.0,40:12.7,40:12.7,26,1.1666666,18.78,1.03,40:00.0
10848,0,22,42:00.0,42:59.9,42:52.4,22,1.5541826,16.86,0.84000003,43:00.0
60000,0,113,43:00.0,44:00.0,43:00.6,113,1.4113336,84.680016,4.519999,44:00.0
22508,0,37,44:00.0,46:48.8,44:00.6,37,1.2062348,27.149994,1.47,45:00.0
40499,0,76,46:00.0,46:52.7,46:49.0,76,1.4195262,57.489986,3.0199997,47:00.0
40530,0,71,47:00.0,55:01.2,47:33.1,71,1.3091382,53.06,2.8200002,48:00.0
33012,0,58,48:00.0,55:01.3,55:01.3,58,1.3055556,43.1,2.3,49:00.0
52675,0,97,49:00.0,56:11.4,56:11.4,97,1.3888888,73.16,3.85,50:00.0
9206,0,18,50:00.0,56:11.5,56:11.5,18,1.5,13.81,0.72,51:00.0
42268,0,79,04:00.0,05:40.4,05:40.4,79,1.4166666,59.88,3.13,05:00.0
60000,0,116,05:00.0,05:59.6,05:40.5,116,1.4588335,87.53,4.6299987,06:00.0
38076,0,60,06:00.0,07:05.4,06:00.4,60,1.1324682,43.119995,2.3600001,07:00.0
60000,0,100,07:00.0,07:59.5,07:05.5,100,1.2193338,73.16003,3.9999974,08:00.0
60000,0,103,08:00.0,08:59.8,08:00.3,103,1.2486666,74.92,4.1099973,09:00.0
60000,0,109,09:00.0,09:59.9,09:00.5,109,1.3416667,80.5,4.3599973,10:00.0
59911,0,105,10:00.0,11:00.0,10:00.5,105,1.3007439,77.92998,4.119998,11:00.0
60000,0,113,11:00.0,11:59.8,11:00.6,113,1.4091667,84.55,4.519997,12:00.0
60000,0,108,12:00.0,12:59.9,12:00.3,108,1.3273336,79.640015,4.3199973,13:00.0
60000,0,109,13:00.0,13:59.5,13:00.5,109,1.3593328,81.55997,4.3399973,14:00.0
11988,0,20,14:00.0,15:02.9,14:00.1,20,1.224499,14.68,0.79999995,15:00.0
57840,0,98,15:00.0,16:09.0,16:09.0,98,1.25,72.3,3.89,16:00.0
19744,0,31,20:00.0,20:29.1,20:10.6,31,1.1238555,22.189997,1.2300001,21:00.0
3832,0,7,35:00.0,40:52.8,40:52.8,7,1.4166666,5.43,0.26,36:00.0
7171,0,11,15:00.0,15:59.5,15:55.3,11,1.1043943,7.92,0.42999998,16:00.0
58543,0,100,16:00.0,18:44.0,16:00.4,100,1.259737,73.75,3.99,17:00.0
48423,0,85,17:00.0,18:44.1,18:44.1,85,1.3055556,63.22,3.4,18:00.0
53360,0,101,18:00.0,18:59.5,18:44.2,101,1.4447157,77.090065,4.039999,19:00.0
60000,0,107,19:00.0,19:59.9,19:00.2,107,1.3150005,78.90003,4.2799973,20:00.0
12877,0,18,20:00.0,20:47.0,20:00.6,18,0.98308885,12.659999,0.71999997,21:00.0
14446,0,25,21:00.0,22:24.0,22:24.0,25,1.2777778,18.46,0.99,22:00.0
60000,0,106,22:00.0,22:59.5,22:24.1,106,1.3033333,78.2,4.239998,23:00.0
43827,0,78,23:00.0,23:42.3,23:00.1,78,1.3272628,58.170002,3.1199992,24:00.0
5468,0,8,24:00.0,28:17.9,28:17.9,8,1.0277778,5.62,0.32,25:00.0
23362,0,42,25:00.0,28:18.1,28:18.1,42,1.3333334,31.15,1.61,26:00.0
11287,0,15,59:00.0,00:04.9,00:04.9,15,0.9444444,10.66,0.59,00:00.0
3990,0,7,11:00.0,11:46.9,11:46.4,7,1.3132274,5.24,0.27,12:00.0
35909,0,60,18:00.0,19:00.0,18:47.0,60,1.2531544,45.000015,2.3299992,19:00.0
34282,0,57,19:00.0,20:00.3,19:13.8,57,1.2221979,41.899998,2.27,20:00.0
60000,0,117,20:00.0,30:16.7,20:00.6,117,1.4788334,88.73,4.6800003,21:00.0
60000,5,122,21:00.0,30:16.8,30:16.8,127,1.6654999,99.93,5.29,22:00.0
60000,0,127,22:00.0,30:16.8,30:16.8,127,1.63,97.8,5.08,23:00.0
60000,0,129,23:00.0,30:16.9,30:16.9,129,1.6656668,99.94,5.16,24:00.0
60000,0,127,24:00.0,30:16.9,30:16.9,127,1.6316667,97.9,5.08,25:00.0
60000,0,124,25:00.0,30:17.0,30:17.0,124,1.5878333,95.27,4.96,26:00.0
60000,0,127,26:00.0,30:17.0,30:17.0,127,1.6333333,98,5.08,27:00.0
58431,0,116,27:00.0,30:17.1,30:17.1,116,1.5277778,89.27,4.64,28:00.0
16088,0,26,28:00.0,30:17.2,30:17.2,26,1.1666666,18.77,1.02,29:00.0
23602,0,44,30:00.0,30:46.9,30:21.1,44,1.4087393,33.25,1.6800001,31:00.0
19366,0,32,14:00.0,14:54.2,14:40.1,32,1.1943517,23.12999,1.2,15:00.0
56509,0,95,15:00.0,16:06.8,15:01.1,95,1.2374895,69.93,3.78,16:00.0
24917,0,40,21:00.0,23:02.5,23:02.5,40,1.1666666,29.07,1.59,22:00.0
3742,0,7,22:00.0,23:02.6,23:02.6,7,1.4722222,5.51,0.26,23:00.0
6818,0,9,22:00.0,22:57.5,22:57.5,9,0.9166667,6.25,0.36,23:00.0
51778,0,91,23:00.0,25:23.9,25:23.9,91,1.3055556,67.6,3.63,24:00.0
60000,0,104,24:00.0,25:23.9,25:23.9,104,1.2831666,76.99,4.16,25:00.0
59757,0,109,25:00.0,29:16.7,25:24.0,109,1.3725429,82.02,4.35,26:00.0
60000,0,119,26:00.0,29:16.8,29:16.8,119,1.5116667,90.7,4.76,27:00.0
60000,0,114,27:00.0,29:16.8,29:16.8,114,1.4303334,85.82,4.56,28:00.0
60000,0,114,28:00.0,29:16.9,29:16.9,114,1.4358333,86.15,4.56,29:00.0
55562,0,99,29:00.0,31:26.7,29:16.9,99,1.3282244,73.8,3.9599993,30:00.0
59659,0,110,30:00.0,31:26.8,31:26.8,110,1.3888888,82.86,4.39,31:00.0
60000,0,121,31:00.0,32:50.9,31:26.9,121,1.5499998,92.99999,4.8099995,32:00.0
57899,0,109,32:00.0,33:34.2,32:50.9,109,1.4309212,82.85,4.35,33:00.0
16148,0,26,33:00.0,33:34.3,33:34.3,26,1.1666666,18.84,1.04,34:00.0
3354,0,6,38:00.0,38:37.5,38:37.5,6,1.3055556,4.38,0.23,39:00.0
32649,0,51,22:00.0,35:07.1,22:43.4,51,1.1393828,37.19999,2.0099995,23:00.0
60000,0,114,23:00.0,35:07.1,35:07.1,114,1.4248333,85.49,4.56,24:00.0
60000,0,118,24:00.0,35:07.1,35:07.1,118,1.4878333,89.27,4.72,25:00.0
60000,0,117,25:00.0,35:19.8,35:19.8,117,1.4764998,88.59,4.68,26:00.0
60000,0,118,26:00.0,35:19.9,35:19.9,118,1.4833333,89,4.72,27:00.0
60000,0,120,27:00.0,35:19.9,35:19.9,120,1.521,91.26,4.8,28:00.0
60000,0,122,28:00.0,35:20.0,35:20.0,122,1.5486667,92.92,4.88,29:00.0
60000,0,117,29:00.0,35:20.0,35:20.0,117,1.4678334,88.07,4.68,30:00.0
60000,0,120,30:00.0,35:20.1,35:20.1,120,1.5225,91.35,4.8,31:00.0
60000,0,120,31:00.0,35:20.1,35:20.1,120,1.5186667,91.12,4.8,32:00.0
60000,0,119,32:00.0,35:20.2,35:20.2,119,1.5005001,90.03,4.76,33:00.0
60000,0,117,33:00.0,35:20.2,35:20.2,117,1.4701667,88.21,4.68,34:00.0
60000,0,113,34:00.0,35:20.3,35:20.3,113,1.4143333,84.86,4.52,35:00.0
55317,0,97,35:00.0,36:29.6,36:29.6,97,1.3055556,72.22,3.88,36:00.0
33663,0,59,36:00.0,36:29.6,36:29.6,59,1.3055556,43.95,2.36,37:00.0
16468,0,29,38:00.0,39:04.2,39:04.2,29,1.3055556,21.5,1.13,39:00.0
5398,0,8,39:00.0,39:14.1,39:06.4,8,1.0484464,5.66,0.32,40:00.0
9137,0,14,17:00.0,17:55.1,17:54.1,14,1.113033,10.17,0.48,18:00.0
14790,0,27,18:00.0,18:35.3,18:24.0,27,1.3637471,20.17,1.0700002,19:00.0
51986,0,83,19:00.0,19:57.7,19:03.5,83,1.1579926,60.199978,3.2999983,20:00.0
58411,0,95,20:00.0,20:59.7,20:05.6,95,1.1869234,69.33001,3.789998,21:00.0
60000,0,111,21:00.0,22:19.6,21:00.3,111,1.3719997,82.31999,4.4399996,22:00.0
60000,0,114,22:00.0,29:41.8,22:19.7,114,1.436667,86.20001,4.5499988,23:00.0
60000,0,123,23:00.0,29:41.9,29:41.9,123,1.579,94.74,4.91,24:00.0
60000,0,123,24:00.0,29:41.9,29:41.9,123,1.578,94.68,4.92,25:00.0
60000,0,118,25:00.0,29:42.0,29:42.0,118,1.496,89.76,4.72,26:00.0
60000,0,124,26:00.0,29:42.0,29:42.0,124,1.5981666,95.89,4.95,27:00.0
60000,0,123,27:00.0,29:42.1,29:42.1,123,1.5775,94.65,4.92,28:00.0
60000,0,122,28:00.0,29:42.1,29:42.1,122,1.5613333,93.68,4.88,29:00.0
54230,0,99,29:00.0,29:59.9,29:42.1,99,1.3735754,74.48999,3.9599988,30:00.0
60000,0,108,30:00.0,31:01.5,30:00.6,108,1.3451667,80.71,4.31,31:00.0
35979,0,65,31:00.0,31:59.6,31:01.5,65,1.3491173,48.54,2.589999,32:00.0
7450,0,11,32:00.0,32:16.6,32:00.3,11,1.0590178,7.8900003,0.42999998,33:00.0
17237,0,30,15:00.0,15:59.6,15:46.7,30,1.2913643,22.259995,1.19,16:00.0
59755,0,99,16:00.0,16:59.5,16:00.2,99,1.2154444,72.63,3.9499974,17:00.0
47447,0,78,17:00.0,17:59.9,17:00.1,78,1.2007062,56.970013,3.079999,18:00.0
60000,0,104,18:00.0,18:59.9,18:00.5,104,1.2780011,76.68006,4.149997,19:00.0
60000,0,106,19:00.0,19:59.3,19:00.5,106,1.306001,78.360054,4.2399974,20:00.0
60000,0,107,20:00.0,20:59.7,20:00.1,107,1.3099997,78.59998,4.2799973,21:00.0
60000,0,109,21:00.0,21:59.8,21:00.3,109,1.3421667,80.53,4.3599973,22:00.0
60000,0,112,22:00.0,22:59.7,22:00.4,112,1.3923334,83.54001,4.479997,23:00.0
60000,0,108,23:00.0,24:00.0,23:00.2,108,1.3333346,80.00008,4.3199973,24:00.0
60000,0,110,24:00.0,24:59.9,24:00.6,110,1.3560005,81.36003,4.399997,25:00.0
60000,0,116,25:00.0,25:59.9,25:00.5,116,1.4525007,87.15004,4.639997,26:00.0
60000,0,113,26:00.0,27:00.0,26:00.4,113,1.4076685,84.460106,4.519997,27:00.0
60000,0,107,27:00.0,27:59.6,27:00.6,107,1.3203341,79.22004,4.2799973,28:00.0
55671,0,97,28:00.0,28:59.8,28:00.3,97,1.2933108,72.00004,3.8599994,29:00.0
24498,0,36,29:00.0,31:16.1,29:00.4,36,1.0506558,25.740002,1.44,30:00.0
28040,0,48,30:00.0,31:16.2,31:16.2,48,1.2777778,35.83,1.9,31:00.0
11052,0,17,31:00.0,31:16.3,31:16.3,17,1.1111112,12.28,0.68,32:00.0
40956,0,69,32:00.0,32:59.7,32:24.3,69,1.2374058,50.680027,2.7599988,33:00.0
35301,0,57,33:00.0,33:38.5,33:00.3,57,1.1750268,41.479992,2.2799997,34:00.0
19022,0,28,34:00.0,35:01.5,34:49.1,28,1.03722,19.73,1.12,35:00.0
18594,0,32,35:00.0,36:20.1,36:20.1,32,1.2777778,23.76,1.27,36:00.0
11769,0,18,36:00.0,36:59.6,36:50.1,18,1.0858691,12.780001,0.7200001,37:00.0
60000,0,99,37:00.0,39:08.2,37:00.3,99,1.2063334,72.380005,3.9599981,38:00.0
60000,0,110,38:00.0,39:08.3,39:08.3,110,1.3628333,81.77,4.4,39:00.0
60000,0,113,39:00.0,43:39.5,39:08.4,113,1.4131666,84.79,4.52,40:00.0
60000,0,114,40:00.0,43:39.7,43:39.7,114,1.4281667,85.69,4.56,41:00.0
60000,0,115,41:00.0,43:39.7,43:39.7,115,1.4365,86.19,4.6,42:00.0
58912,0,105,42:00.0,43:39.8,43:39.8,105,1.3333334,78.55,4.2,43:00.0
35517,0,60,43:00.0,43:59.8,43:39.9,60,1.2422096,44.12,2.3599994,44:00.0
60000,0,106,44:00.0,45:00.0,44:00.4,106,1.3058333,78.350006,4.2399974,45:00.0
60000,0,121,45:00.0,45:59.8,45:00.6,121,1.5413337,92.48003,4.839997,46:00.0
60000,0,117,46:00.0,46:59.6,46:00.4,117,1.4696668,88.18001,4.679997,47:00.0
60000,0,118,47:00.0,47:59.8,47:00.2,118,1.4816675,88.90005,4.719997,48:00.0
60000,0,117,48:00.0,48:59.5,48:00.3,117,1.4701667,88.21,4.679997,49:00.0
38253,0,65,49:00.0,49:56.6,49:00.2,65,1.252965,47.930008,2.5899992,50:00.0
8061,0,12,50:00.0,50:21.5,50:18.1,12,1.0593687,8.540001,0.47999996,51:00.0
16936,0,29,53:00.0,55:01.1,55:01.1,29,1.25,21.17,1.14,54:00.0
8800,0,15,55:00.0,01:25.2,01:25.2,15,1.25,11,0.59,56:00.0
40013,0,70,00:00.0,01:25.3,01:25.3,70,1.3055556,52.24,2.77,01:00.0
60000,0,111,01:00.0,01:59.6,01:25.4,111,1.3893336,83.36002,4.4399977,02:00.0
46541,0,79,02:00.0,02:59.3,02:00.1,79,1.2457688,57.980007,3.1299984,03:00.0
15265,0,27,03:00.0,03:55.7,03:55.7,27,1.3055556,19.93,1.07,04:00.0
3198,0,7,03:00.0,03:56.9,03:56.9,7,1.6944444,5.42,0.26,04:00.0
11643,0,15,34:00.0,34:59.5,34:48.9,15,0.88888884,10.349999,0.6,35:00.0
37464,0,56,35:00.0,35:52.8,35:00.2,56,1.0695347,40.069996,2.1499994,36:00.0
15328,0,29,36:00.0,36:19.0,36:07.0,29,1.4652473,22.460001,1.1500001,37:00.0
37876,0,66,37:00.0,55:00.7,55:00.7,66,1.3055556,49.45,2.63,38:00.0
60000,0,113,38:00.0,55:06.7,55:06.7,113,1.4095,84.57,4.52,39:00.0
20535,0,36,39:00.0,55:06.7,55:06.7,36,1.3055556,26.81,1.43,40:00.0
23203,0,39,40:00.0,55:06.8,55:06.8,39,1.2222222,28.36,1.54,41:00.0
597,0,1,41:00.0,55:06.8,55:06.8,1,1.2222222,0.73,0.04,42:00.0
46313,0,87,58:00.0,58:59.8,58:59.7,87,1.4149297,65.53,3.42,59:00.0
60000,0,107,59:00.0,00:26.7,59:01.6,107,1.3233335,79.40001,4.279999,00:00.0
60000,0,107,00:00.0,04:26.5,00:26.8,107,1.3225006,79.35004,4.2799983,01:00.0
57240,0,99,01:00.0,04:26.6,04:26.6,99,1.2777778,73.14,3.96,02:00.0
36616,0,58,05:00.0,05:59.2,05:15.3,58,1.1497538,42.1,2.319999,06:00.0
60000,0,110,06:00.0,06:59.9,06:00.3,110,1.3576671,81.46002,4.399997,07:00.0
21104,0,37,07:00.0,07:20.1,07:00.5,37,1.3039684,27.519995,1.4799998,08:00.0
22713,0,39,09:00.0,09:47.8,09:11.5,39,1.2692777,28.829998,1.5300001,10:00.0
4721,0,9,13:00.0,13:32.3,13:30.6,9,1.393769,6.58,0.35,14:00.0
6997,0,9,14:00.0,14:53.3,14:50.5,9,0.8888889,6.2200003,0.35999998,15:00.0
6023,0,9,22:00.0,22:59.7,22:57.8,9,1.0491843,6.32,0.35999998,23:00.0
20887,0,32,23:00.0,23:43.2,23:26.0,32,1.098259,22.939997,1.28,24:00.0
17382,0,28,24:00.0,25:23.5,25:23.5,28,1.1666666,20.28,1.1,25:00.0
59457,0,103,25:00.0,25:59.6,25:23.6,103,1.2849457,76.399994,4.1199975,26:00.0
60000,0,111,26:00.0,26:59.2,26:00.2,111,1.3821665,82.929985,4.439997,27:00.0
60000,0,115,27:00.0,27:59.7,27:00.1,115,1.4365005,86.19003,4.599997,28:00.0
60000,0,120,28:00.0,28:59.7,28:00.3,120,1.5160004,90.96002,4.799997,29:00.0
60000,0,120,29:00.0,30:00.0,29:00.3,120,1.5153329,90.91998,4.799997,30:00.0
60000,0,119,30:00.0,30:59.8,30:00.6,119,1.5035005,90.21002,4.759997,31:00.0
60000,0,120,31:00.0,31:59.8,31:00.3,120,1.5190004,91.14002,4.799997,32:00.0
60000,0,119,32:00.0,32:59.8,32:00.3,119,1.4986658,89.91995,4.759997,33:00.0
60000,0,116,33:00.0,33:59.7,33:00.5,116,1.4508331,87.04999,4.639997,34:00.0
60000,0,116,34:00.0,34:59.4,34:00.2,116,1.4541676,87.25006,4.639997,35:00.0
59410,0,101,35:00.0,35:59.9,35:00.5,101,1.2541593,74.510025,4.0299973,36:00.0
19061,0,34,36:00.0,50:52.2,36:00.3,34,1.3372215,25.49,1.36,37:00.0
44244,0,73,51:00.0,51:48.9,51:05.7,73,1.207165,53.41003,2.9099984,52:00.0
39181,0,62,52:00.0,52:59.5,52:10.6,62,1.1474913,44.960007,2.459999,53:00.0
49205,0,80,53:00.0,53:59.5,53:00.3,80,1.186871,58.40002,3.1799982,54:00.0
60000,0,114,54:00.0,55:00.7,54:00.1,114,1.4169998,85.01999,4.5599985,55:00.0
60000,0,116,55:00.0,57:32.4,55:00.7,116,1.4501667,87.01,4.64,56:00.0
60000,0,116,56:00.0,57:32.4,57:32.4,116,1.4511666,87.07,4.64,57:00.0
60000,0,115,57:00.0,57:59.6,57:32.5,115,1.4375,86.25,4.599998,58:00.0
60000,0,115,58:00.0,58:59.4,58:00.1,115,1.4375,86.25,4.599997,59:00.0
60000,0,107,59:00.0,00:09.6,59:00.1,107,1.3151666,78.909996,4.2799997,00:00.0
60000,0,110,00:00.0,00:59.7,00:09.7,110,1.3735003,82.41002,4.3999987,01:00.0
60000,0,116,01:00.0,02:00.0,01:00.3,116,1.4503335,87.020004,4.639997,02:00.0
60000,0,111,02:00.0,03:00.0,02:00.5,111,1.3811668,82.87002,4.439997,03:00.0
1236,0,2,03:00.0,03:02.2,03:01.0,2,1.1803921,1.46,0.08,04:00.0
35071,0,62,05:00.0,07:13.2,05:30.2,62,1.3150396,46.12,2.47,06:00.0
60000,0,113,06:00.0,07:13.2,07:13.2,113,1.4101667,84.61,4.52,07:00.0
17123,0,29,07:00.0,08:48.3,07:13.3,29,1.2410127,21.25,1.14,08:00.0
54816,0,93,08:00.0,08:59.7,08:48.3,93,1.2554576,68.82001,3.7199998,09:00.0
2202,0,3,09:00.0,09:01.8,09:00.5,3,0.95352566,2.1,0.12,10:00.0
7517,0,10,56:00.0,57:26.1,57:26.1,10,0.9444444,7.1,0.39,57:00.0
18957,0,30,57:00.0,57:26.3,57:26.2,30,1.1162027,21.16,1.18,58:00.0
37374,0,69,58:00.0,58:59.6,58:29.7,69,1.3733789,51.329983,2.609999,59:00.0
60000,0,118,59:00.0,59:59.9,59:00.2,118,1.4783335,88.70001,4.6199975,00:00.0
60000,0,116,00:00.0,00:59.6,00:00.6,116,1.4556671,87.34003,4.639997,01:00.0
60000,0,115,01:00.0,01:59.5,01:00.2,115,1.4483336,86.90002,4.579997,02:00.0
60000,0,117,02:00.0,02:59.5,02:00.2,117,1.4865003,89.19002,4.679997,03:00.0
60000,0,115,03:00.0,04:00.0,03:00.1,115,1.4395002,86.37002,4.599997,04:00.0
60000,0,116,04:00.0,04:59.6,04:00.7,116,1.4653326,87.91996,4.6299973,05:00.0
60000,0,116,05:00.0,05:59.6,05:00.3,116,1.4673333,88.04,4.6299973,06:00.0
60000,0,116,06:00.0,06:59.9,06:00.1,116,1.4671662,88.029976,4.639998,07:00.0
60000,0,116,07:00.0,07:59.4,07:00.5,116,1.4639984,87.839905,4.639997,08:00.0
52240,0,101,08:00.0,08:51.9,08:00.4,101,1.4793153,77.280045,4.0299983,09:00.0
55205,0,98,11:00.0,11:59.6,11:15.2,98,1.3201562,72.87999,3.8399975,12:00.0
60000,0,103,12:00.0,12:59.6,12:00.1,103,1.2586672,75.520035,4.1199975,13:00.0
60000,0,108,13:00.0,14:06.4,13:00.3,108,1.329833,79.78998,4.319999,14:00.0
60000,0,112,14:00.0,14:59.1,14:06.6,112,1.4078337,84.47002,4.479999,15:00.0
60000,0,118,15:00.0,15:59.7,15:00.2,118,1.482333,88.93998,4.719997,16:00.0
60000,0,118,16:00.0,19:19.3,16:00.3,118,1.4931663,89.58999,4.719997,17:00.0
60000,0,119,17:00.0,19:19.4,19:19.4,119,1.5031668,90.19,4.74,18:00.0
60000,0,120,18:00.0,19:19.4,19:19.4,120,1.4971668,89.83,4.6,19:00.0
57020,0,105,19:00.0,19:59.8,19:19.5,105,1.3796711,78.67003,4.1299973,20:00.0
60000,0,109,20:00.0,20:59.7,20:00.4,109,1.3498348,80.99008,4.3599973,21:00.0
46577,0,77,21:00.0,21:45.9,21:00.3,77,1.2106794,56.389988,3.0799983,22:00.0
56322,0,98,22:00.0,22:59.9,22:07.9,98,1.2875782,72.52,3.8199978,23:00.0
33412,0,57,23:00.0,23:52.4,23:00.5,57,1.2585285,42.050003,2.2799993,24:00.0
37878,0,66,24:00.0,27:24.3,27:24.3,66,1.2777778,48.4,2.63,25:00.0
60000,0,119,25:00.0,27:24.4,27:24.4,119,1.5003333,90.02,4.76,26:00.0
25717,0,46,26:00.0,27:24.5,27:24.5,46,1.3333334,34.29,1.82,27:00.0
32130,0,53,23:00.0,24:04.2,23:26.5,53,1.2078981,38.809998,2.0899994,24:00.0
31063,0,53,24:00.0,24:58.1,24:31.9,53,1.260984,39.169994,2.1099992,25:00.0
57814,0,101,25:00.0,25:59.7,25:03.9,101,1.2977774,75.03002,4.0199976,26:00.0
58007,0,102,26:00.0,26:59.8,26:00.2,102,1.307422,75.840004,4.069998,27:00.0
60000,0,117,27:00.0,28:30.2,27:00.4,117,1.4729999,88.38,4.67,28:00.0
60000,0,119,28:00.0,28:59.7,28:30.4,119,1.5199993,91.19996,4.759998,29:00.0
60000,0,124,29:00.0,29:59.9,29:00.3,124,1.596332,95.779915,4.9399977,30:00.0
60000,0,123,30:00.0,31:00.0,30:00.4,123,1.5850009,95.100044,4.8299975,31:00.0
60000,0,120,31:00.0,31:59.8,31:01.3,120,1.5419998,92.51999,4.7199974,32:00.0
60000,0,118,32:00.0,32:59.2,32:00.2,118,1.5063336,90.38002,4.6499977,33:00.0
60000,0,123,33:00.0,34:50.1,33:00.2,123,1.5809999,94.86,4.84,34:00.0
59413,0,104,34:00.0,35:00.8,34:50.2,104,1.3057692,77.579994,4.1599994,35:00.0
27158,0,50,35:00.0,37:33.1,35:00.9,50,1.3852235,37.62,2,36:00.0
9557,0,15,19:00.0,19:51.1,19:50.0,15,1.1425258,10.92,0.59000003,20:00.0
52162,0,89,20:00.0,20:59.5,20:02.5,89,1.2618142,65.82,3.539998,21:00.0
60000,0,104,21:00.0,21:59.9,21:00.3,104,1.2821668,76.930016,4.1599975,22:00.0
60000,0,112,22:00.0,23:00.0,22:00.5,112,1.3866662,83.19997,4.479997,23:00.0
60000,0,109,23:00.0,23:59.7,23:00.6,109,1.357166,81.42997,4.3599973,24:00.0
60000,0,109,24:00.0,24:59.9,24:00.4,109,1.344,80.64,4.3599973,25:00.0
60000,0,116,25:00.0,26:54.6,25:00.5,116,1.4526669,87.16,4.639998,26:00.0
60000,0,119,26:00.0,26:59.6,26:54.7,119,1.516167,90.97002,4.7599998,27:00.0
60000,0,116,27:00.0,27:59.8,27:00.1,116,1.452667,87.16001,4.639997,28:00.0
60000,0,116,28:00.0,28:59.8,28:00.4,116,1.4583328,87.49997,4.639997,29:00.0
60000,0,112,29:00.0,31:45.2,29:00.4,112,1.402,84.119995,4.479999,30:00.0
59209,0,111,30:00.0,31:45.3,31:45.3,111,1.4166666,83.88,4.43,31:00.0
60000,0,106,31:00.0,31:59.4,31:45.3,106,1.3160008,78.96005,4.2399993,32:00.0
60000,0,107,32:00.0,34:59.9,32:00.3,107,1.3194997,79.16999,4.279999,33:00.0
58482,0,94,33:00.0,34:59.9,34:59.9,94,1.1666666,68.23,3.75,34:00.0
21281,0,35,34:00.0,35:00.1,35:00.1,35,1.1944444,25.42,1.39,35:00.0
19679,0,32,35:00.0,35:24.8,35:23.5,32,1.1722623,23.07,1.2799999,36:00.0
22390,0,39,34:00.0,35:01.0,35:01.0,39,1.2777778,28.61,1.52,35:00.0
32444,0,58,35:00.0,36:25.0,36:25.0,58,1.3333334,43.26,2.31,36:00.0
22610,0,38,36:00.0,36:26.4,36:25.2,38,1.2206848,27.6,1.51,37:00.0
23106,0,38,14:00.0,14:33.1,14:12.2,38,1.1979363,27.679993,1.5099999,15:00.0
23421,0,44,15:00.0,18:50.5,18:50.5,44,1.4166666,33.18,1.73,16:00.0
60000,0,109,16:00.0,18:50.6,18:50.6,109,1.3428333,80.57,4.36,17:00.0
28397,0,46,17:00.0,18:50.7,18:50.7,46,1.1666666,33.13,1.84,18:00.0
4144,0,6,20:00.0,20:12.2,20:12.2,6,1.0277777,4.26,0.24,21:00.0
35767,0,67,21:00.0,23:28.8,23:28.8,67,1.4166666,50.67,2.67,22:00.0
60000,0,122,22:00.0,23:28.9,23:28.9,122,1.5611666,93.67,4.88,23:00.0
23946,0,42,23:00.0,24:05.4,23:37.0,42,1.30665,31.29,1.6700001,24:00.0
27737,0,47,37:00.0,41:15.2,37:51.2,47,1.2330076,34.199997,1.7699999,38:00.0
60000,0,113,38:00.0,41:15.2,41:15.2,113,1.4185,85.11,4.52,39:00.0
60000,0,114,39:00.0,41:15.3,41:15.3,114,1.4323335,85.94,4.51,40:00.0
60000,0,118,40:00.0,41:15.3,41:15.3,118,1.5035,90.21,4.72,41:00.0
55769,0,109,41:00.0,45:35.3,41:15.4,109,1.5004656,83.68001,4.35,42:00.0
60000,0,123,42:00.0,45:35.4,45:35.4,123,1.578,94.68,4.91,43:00.0
60000,0,125,43:00.0,45:35.4,45:35.4,125,1.5945001,95.67,4.98,44:00.0
60000,0,126,44:00.0,45:35.5,45:35.5,126,1.5988334,95.93,5.02,45:00.0
56862,0,111,45:00.0,47:07.6,45:35.5,111,1.50168,85.39,4.44,46:00.0
60000,0,124,46:00.0,47:07.6,47:07.6,124,1.5903332,95.42,4.96,47:00.0
57053,0,103,47:00.0,47:59.4,47:07.7,103,1.3562609,77.37996,4.1199975,48:00.0
46614,0,92,48:00.0,48:44.9,48:00.0,92,1.5158238,70.66001,3.6799977,49:00.0
13214,0,24,49:00.0,49:26.4,49:12.8,24,1.3371297,17.669998,0.8700001,50:00.0
2760,0,6,06:00.0,06:42.6,06:42.6,6,1.6666666,4.6,0.23,07:00.0
17139,0,27,09:00.0,10:20.7,10:20.7,27,1.1388888,19.52,1.07,10:00.0
31210,0,52,10:00.0,10:59.7,10:20.7,52,1.2168819,37.98,2.0599995,11:00.0
54558,0,93,11:00.0,11:59.9,11:00.5,93,1.2592088,68.7,3.7099977,12:00.0
